[3.90000000e+02 1.04813131e-01] 0.0
[3.92000000e+02 1.79679653e-01] 0.0
[3.97000000e+02 8.55617394e-03] 0.0
[3.99000000e+02 8.23617304e-02] 0.0
[4.00000000e+02 5.33905254e-03] 0.0
[3.20000000e+01 7.47809602e-03] 0.0
[3.70000000e+01 8.55617394e-03] 0.0
[3.30000000e+01 1.81904258e-02] 0.0
[3.76000000e+02 4.27808697e-02] 0.0
[3.30000000e+02 6.95103571e-02] 0.0
[3.34000000e+02 4.49199132e-02] 0.0
[3.34000000e+02 5.13370436e-02] 0.0
[3.34000000e+02 3.95808606e-02] 0.0
[3.38000000e+02 4.49199132e-02] 0.0
[3.4000000e+02 1.9037487e-01] 0.0
[3.44000000e+02 1.30481653e-01] 0.0
[3.50000000e+02 9.61713951e-03] 0.0
[3.51000000e+02 1.66845392e-01] 0.0
[3.52000000e+02 6.41713046e-02] 0.0
[116.           0.21176531] 0.0
[1.210000e+02 1.603427e-02] 0.0
[1.21000000e+02 8.55617394e-03] 0.0
[1.26000000e+02 9.61713951e-03] 0.0
[1.37000000e+02 8.55617394e-03] 0.0
[139.           0.17967965] 0.0
[1.56000000e+02 8.55617394e-03] 0.0
[1.62000000e+02 9.61713951e-03] 0.0
[2.08000000e+02 4.59979911e-02] 0.0
[2.09000000e+02 8.77007829e-02] 0.0
[2.19000000e+02 6.41713046e-03] 0.0
[2.30000000e+02 9.94569659e-02] 0.0
[2.31000000e+02 5.02760781e-02] 0.0
[2.5200000e+02 1.3475974e-01] 0.0
[2.91000000e+02 2.24599566e-01] 0.0
[2.95000000e+02 4.49199132e-02] 0.0
[3.35000000e+02 4.06418262e-02] 0.0
[3.54000000e+02 4.59979911e-02] 0.0
[3.56000000e+02 4.49199132e-02] 0.0
[1.71000000e+02 1.92513914e-02] 0.0
[3.41000000e+02 1.97322483e-01] 0.0
[3.35000000e+02 2.38511905e-01] 0.0
[3.37000000e+02 1.49733044e-02] 0.0
[3.38000000e+02 9.14483871e-02] 0.0
[3.38000000e+02 9.62569568e-02] 0.0
[3.40000000e+02 2.40120465e-01] 0.0
[3.43000000e+02 1.49733044e-02] 0.0
[3.49000000e+02 2.58824262e-01] 0.0
[3.52000000e+02 5.08065609e-02] 0.0
[58.          0.11123026] 0.0
[67.         0.1625673] 0.0
[68.          0.07861413] 0.0
[72.         0.1438464] 0.0
[72.          0.10856073] 0.0
[3.59000000e+02 5.13370436e-02] 0.0
[3.75000000e+02 1.06952174e-01] 0.0
[3.78000000e+02 4.91980002e-02] 0.0
[2.41000000e+02 1.77540609e-01] 0.0
[2.42000000e+02 1.80757731e-01] 0.0
[2.43000000e+02 1.65253943e-01] 0.0
[355.           0.37754973] 1.0
[376.           0.46417244] 1.0
[3.8400000e+02 2.0589577e-01] 0.0
[384.           0.49411905] 1.0
[341.           0.36471547] 0.0
[106.           0.41656588] 1.0
[106.           0.34332504] 0.0
[1.12000000e+02 2.03294693e-02] 0.0
[1.12000000e+02 2.72770825e-02] 0.0
[1.2200000e+02 2.9416126e-02] 0.0
[129.           0.35402025] 0.0
[143.           0.34544697] 0.0
[1.64000000e+02 2.29989956e-02] 0.0
[1.64000000e+02 2.13904349e-02] 0.0
[1.70000000e+02 2.08599521e-02] 0.0
[175.           0.32888221] 0.0
[1.75000000e+02 3.74247048e-02] 0.0
[1.34000000e+02 5.72236913e-02] 0.0
[1.3600000e+02 2.5138039e-02] 0.0
[136.           0.34544697] 0.0
[179.           0.35722026] 0.0
[1.8600000e+02 5.4554165e-02] 0.0
[194.           0.21604339] 0.0
[1.98000000e+02 1.04813131e-01] 0.0
[1.29000000e+02 8.55617394e-02] 0.0
[133.           0.21390435] 0.0
[1.36000000e+02 9.41179133e-02] 0.0
[1.44000000e+02 1.04813131e-01] 0.0
[147.           0.20320913] 0.0
[158.           0.18609678] 0.0
[2.74000000e+02 1.09091218e-01] 0.0
[2.75000000e+02 1.08030252e-01] 0.0
[2.77000000e+02 1.06952174e-01] 0.0
[1.59000000e+02 1.04813131e-01] 0.0
[1.59000000e+02 1.36898783e-01] 0.0
[289.           0.37005452] 0.0
[2.89000000e+02 1.94652957e-01] 0.0
[2.91000000e+02 2.68458514e-01] 0.0
[2.97000000e+02 2.44911923e-01] 0.0
[3.25000000e+02 4.49199132e-02] 0.0
[2.38000000e+02 1.08030252e-01] 0.0
[2.50000000e+02 1.92513914e-01] 0.0
[2.54000000e+02 9.83960003e-02] 0.0
[2.55000000e+02 1.00535044e-01] 0.0
[2.62000000e+02 9.19788699e-02] 0.0
[2.63000000e+02 1.21925479e-01] 0.0
[2.64000000e+02 2.35294783e-01] 0.0
[2.69000000e+02 9.83960003e-02] 0.0
[2.70000000e+02 1.00535044e-01] 0.0
[2.77000000e+02 1.94652957e-01] 0.0
[2.79000000e+02 1.61489227e-01] 0.0
[1.69000000e+02 7.37884441e-02] 0.0
[1.70000000e+02 7.27274785e-02] 0.0
[1.72000000e+02 1.05874096e-01] 0.0
[1.76000000e+02 1.04813131e-01] 0.0
[1.82000000e+02 1.75401566e-01] 0.0
[1.84000000e+02 8.02226869e-02] 0.0
[1.8400000e+02 7.4866522e-02] 0.0
[1.84000000e+02 9.19788699e-02] 0.0
[1.85000000e+02 9.09179043e-02] 0.0
[3.74000000e+02 4.70589567e-02] 0.0
[3.75000000e+02 4.27808697e-02] 0.0
[3.77000000e+02 1.61506339e-01] 0.0
[3.78000000e+02 4.59808788e-02] 0.0
[3.79000000e+02 2.57763296e-01] 0.0
[3.81000000e+02 5.45370527e-02] 0.0
[3.8500000e+02 1.6362827e-01] 0.0
[3.89000000e+02 4.91980002e-02] 0.0
[3.92000000e+02 1.58289218e-01] 0.0
[4.00000000e+02 3.42246958e-02] 0.0
[3.27000000e+02 2.14965314e-01] 0.0
[3.29000000e+02 1.39123388e-02] 0.0
[3.30000000e+02 1.92513914e-01] 0.0
[3.31000000e+02 5.24151216e-02] 0.0
[3.33000000e+02 4.70589567e-02] 0.0
[3.35000000e+02 4.49199132e-02] 0.0
[3.39000000e+02 7.70055655e-02] 0.0
[3.42000000e+02 1.38952265e-02] 0.0
[3.46000000e+02 1.49733044e-02] 0.0
[3.53000000e+02 5.02589657e-02] 0.0
[3.53000000e+02 4.91980002e-02] 0.0
[195.           0.34974217] 0.0
[2.00000000e+02 1.12291227e-01] 0.0
[2.0600000e+02 6.6310348e-02] 0.0
[2.08000000e+02 7.91446089e-02] 0.0
[230.           0.32619558] 0.0
[3.57000000e+02 4.27808697e-02] 0.0
[3.59000000e+02 2.46075563e-02] 0.0
[176.          0.2235386] 0.0
[1.78000000e+02 8.34226959e-02] 0.0
[1.81000000e+02 1.03752165e-01] 0.0
[1.91000000e+02 1.79679653e-01] 0.0
[195.          0.2727366] 0.0
[2.41000000e+02 1.06952174e-01] 0.0
[2.49000000e+02 1.06952174e-01] 0.0
[2.65000000e+02 1.58289218e-01] 0.0
[2.70000000e+02 1.04813131e-01] 0.0
[2.79000000e+02 1.09091218e-01] 0.0
[2.79000000e+02 1.15508348e-01] 0.0
[3.18000000e+02 1.06952174e-01] 0.0
[3.21000000e+02 5.45370527e-02] 0.0
[3.32000000e+02 1.72184444e-01] 0.0
[3.39000000e+02 1.13369305e-01] 0.0
[1.65000000e+02 9.62569568e-02] 0.0
[1.65000000e+02 1.00535044e-01] 0.0
[203.           0.25454617] 0.0
[2.0900000e+02 1.8395774e-01] 0.0
[2.18000000e+02 1.04813131e-01] 0.0
[2.18000000e+02 1.33681662e-01] 0.0
[218.           0.22779957] 0.0
[226.           0.27379757] 0.0
[2.26000000e+02 2.22460522e-01] 0.0
[2.35000000e+02 1.04813131e-01] 0.0
[2.79000000e+02 1.77540609e-01] 0.0
[2.92000000e+02 1.10152183e-01] 0.0
[3.12000000e+02 9.19788699e-02] 0.0
[121.           0.22942525] 0.0
[1.25000000e+02 4.81199222e-02] 0.0
[127.           0.17112348] 0.0
[3.30000000e+01 1.71123479e-02] 0.0
[37.          0.35347266] 0.0
[40.          0.35027265] 0.0
[47.          0.39091447] 1.0
[55.          0.06738843] 0.0
[5.70000000e+01 2.35294783e-02] 0.0
[60.        0.098396] 0.0
[1.21000000e+02 3.63637392e-02] 0.0
[1.22000000e+02 2.56685218e-02] 0.0
[121.           0.28984895] 0.0
[1.24000000e+02 1.15508348e-01] 0.0
[1.26000000e+02 1.20316918e-01] 0.0
[1.26000000e+02 1.18177874e-01] 0.0
[1.40000000e+02 2.13904349e-02] 0.0
[1.44000000e+02 1.92513914e-02] 0.0
[156.           0.42353061] 1.0
[3.46000000e+02 2.13904349e-02] 0.0
[3.5600000e+02 2.5138039e-02] 0.0
[358.           0.36630692] 0.0
[3.79000000e+02 2.13904349e-02] 0.0
[3.81000000e+02 2.19209176e-02] 0.0
[3.86000000e+02 1.92513914e-02] 0.0
[3.9000000e+02 3.3636031e-01] 0.0
[3.92000000e+02 2.40599611e-02] 0.0
[3.95000000e+02 1.71123479e-02] 0.0
[2.85000000e+02 1.18708357e-01] 0.0
[2.92000000e+02 5.56151306e-02] 0.0
[2.93000000e+02 4.38418353e-02] 0.0
[2.94000000e+02 4.38589476e-02] 0.0
[2.96000000e+02 2.23521488e-01] 0.0
[2.99000000e+02 1.06952174e-01] 0.0
[3.12000000e+02 2.04270097e-01] 0.0
[3.20000000e+02 8.77007829e-02] 0.0
[3.23000000e+02 4.70589567e-02] 0.0
[3.26000000e+02 4.81370346e-02] 0.0
[3.3000000e+02 2.5560714e-01] 0.0
[3.31000000e+02 5.33905254e-03] 0.0
[3.37000000e+02 1.82879662e-01] 0.0
[1.63000000e+02 3.53027737e-02] 0.0
[1.77000000e+02 7.49520837e-03] 0.0
[1.83000000e+02 5.33905254e-03] 0.0
[1.84000000e+02 8.55617394e-03] 0.0
[1.88000000e+02 1.06952174e-01] 0.0
[193.           0.20213105] 0.0
[2.02000000e+02 4.70589567e-02] 0.0
[73.          0.43742584] 1.0
[75.          0.45936387] 1.0
[77.          0.46311147] 1.0
[98.          0.37380213] 0.0
[1.0600000e+02 2.9416126e-02] 0.0
[1.09000000e+02 2.67465997e-02] 0.0
[183.           0.34972505] 0.0
[1.90000000e+02 1.14447383e-01] 0.0
[194.           0.22246052] 0.0
[1.96000000e+02 8.18312476e-02] 0.0
[1.97000000e+02 4.27808697e-02] 0.0
[198.           0.27593661] 0.0
[2.01000000e+02 1.12257002e-02] 0.0
[2.08000000e+02 1.65818651e-02] 0.0
[159.           0.23262526] 0.0
[161.           0.33689079] 0.0
[161.           0.27754517] 0.0
[1.65000000e+02 2.08428397e-02] 0.0
[171.          0.3331603] 0.0
[1.72000000e+02 1.81904258e-02] 0.0
[1.75000000e+02 1.55037872e-02] 0.0
[1.78000000e+02 2.67294874e-02] 0.0
[1.79000000e+02 1.71123479e-02] 0.0
[1.81000000e+02 1.28342609e-02] 0.0
[1.82000000e+02 1.55208995e-02] 0.0
[1.82000000e+02 1.33647437e-02] 0.0
[233.           0.26255475] 0.0
[3.34000000e+02 2.29818832e-02] 0.0
[338.           0.35294218] 0.0
[3.410000e+02 1.251426e-01] 0.0
[3.43000000e+02 2.13904349e-02] 0.0
[253.           0.31390891] 0.0
[2.58000000e+02 1.81904258e-02] 0.0
[259.           0.30054417] 0.0
[260.           0.31871748] 0.0
[177.           0.33957743] 0.0
[1.82000000e+02 2.35294783e-02] 0.0
[185.           0.49572761] 1.0
[189.           0.49839713] 1.0
[189.           0.33689079] 0.0
[1.32000000e+02 1.71123479e-02] 0.0
[1.3700000e+02 2.5138039e-02] 0.0
[137.           0.37166308] 0.0
[137.           0.42566965] 1.0
[1.40000000e+02 2.46075563e-02] 0.0
[1.50000000e+02 2.13904349e-02] 0.0
[1.58000000e+02 2.08428397e-02] 0.0
[162.           0.34010791] 0.0
[1.66000000e+02 1.71123479e-02] 0.0
[2.56000000e+02 2.19209176e-02] 0.0
[2.58000000e+02 1.71123479e-02] 0.0
[2.62000000e+02 1.92513914e-02] 0.0
[2.79000000e+02 1.49733044e-02] 0.0
[2.76000000e+02 6.84493915e-02] 0.0
[2.77000000e+02 6.84493915e-02] 0.0
[2.79000000e+02 2.45459518e-01] 0.0
[2.84000000e+02 1.49733044e-02] 0.0
[3.42000000e+02 5.34760871e-02] 0.0
[3.45000000e+02 1.81733134e-02] 0.0
[3.49000000e+02 2.24514004e-02] 0.0
[3.50000000e+02 3.58332565e-02] 0.0
[3.60000000e+02 2.58824262e-01] 0.0
[1.01000000e+02 2.29989956e-02] 0.0
[104.           0.29464041] 0.0
[1.12000000e+02 2.35294783e-02] 0.0
[121.           0.23529478] 0.0
[126.           0.12726453] 0.0
[1.27000000e+02 1.20316918e-01] 0.0
[127.           0.35508122] 0.0
[1.31000000e+02 2.83380481e-02] 0.0
[3.95000000e+02 2.24514004e-02] 0.0
[4.01000000e+02 1.71123479e-02] 0.0
[3.30000000e+01 2.08599521e-02] 0.0
[3.40000000e+01 1.71123479e-02] 0.0
[40.          0.13209021] 0.0
[4.20000000e+01 2.78075653e-02] 0.0
[4.30000000e+01 2.83380481e-02] 0.0
[46.          0.19412247] 0.0
[2.77000000e+02 2.20321479e-01] 0.0
[2.81000000e+02 5.66760962e-02] 0.0
[2.8300000e+02 1.9037487e-01] 0.0
[3.2000000e+02 1.9037487e-01] 0.0
[3.22000000e+02 1.38952265e-02] 0.0
[2.05000000e+02 1.44393991e-01] 0.0
[2.07000000e+02 1.13369305e-01] 0.0
[210.           0.21282627] 0.0
[219.           0.31336131] 0.0
[2.21000000e+02 1.06952174e-01] 0.0
[2.21000000e+02 1.08030252e-01] 0.0
[2.33000000e+02 1.06952174e-01] 0.0
[2.36000000e+02 1.04813131e-01] 0.0
[7.20000000e+01 4.27808697e-02] 0.0
[7.50000000e+01 3.85027827e-02] 0.0
[8.30000000e+01 4.49199132e-02] 0.0
[4.02000000e+02 3.42246958e-02] 0.0
[4.02000000e+02 3.42246958e-02] 0.0
[33.          0.03850278] 0.0
[37.         0.0374247] 0.0
[4.00000000e+01 1.28342609e-02] 0.0
[4.50000000e+01 7.47809602e-03] 0.0
[55.          0.05775417] 0.0
[5.80000000e+01 4.91980002e-02] 0.0
[166.           0.18074062] 0.0
[1.69000000e+02 8.55617394e-03] 0.0
[1.76000000e+02 1.06952174e-02] 0.0
[5.50000000e+01 2.72599702e-02] 0.0
[76.          0.48234575] 1.0
[8.10000000e+01 2.67294874e-02] 0.0
[41.          0.19893104] 0.0
[4.20000000e+01 2.35294783e-02] 0.0
[2.61000000e+02 4.06418262e-02] 0.0
[2.68000000e+02 4.49199132e-02] 0.0
[2.69000000e+02 2.52407131e-01] 0.0
[2.75000000e+02 4.49199132e-02] 0.0
[2.76000000e+02 5.34760871e-02] 0.0
[2.71000000e+02 4.38589476e-02] 0.0
[2.73000000e+02 4.06418262e-02] 0.0
[2.77000000e+02 1.97852966e-01] 0.0
[2.05000000e+02 4.27808697e-03] 0.0
[2.26000000e+02 6.41713046e-03] 0.0
[2.26000000e+02 8.55617394e-03] 0.0
[2.28000000e+02 1.02674087e-01] 0.0
[2.30000000e+02 5.02589657e-02] 0.0
[2.32000000e+02 4.70589567e-02] 0.0
[2.37000000e+02 2.25660532e-01] 0.0
[2.37000000e+02 1.06952174e-01] 0.0
[2.45000000e+02 1.11230261e-01] 0.0
[2.47000000e+02 1.17732953e-02] 0.0
[2.49000000e+02 2.21382445e-01] 0.0
[2.88000000e+02 5.23980092e-02] 0.0
[2.88000000e+02 2.36372861e-01] 0.0
[2.91000000e+02 4.59979911e-02] 0.0
[2.92000000e+02 4.49199132e-02] 0.0
[2.93000000e+02 4.38418353e-02] 0.0
[2.94000000e+02 4.49199132e-02] 0.0
[3.14000000e+02 1.75401566e-01] 0.0
[3.16000000e+02 4.49199132e-02] 0.0
[3.20000000e+02 1.81818696e-01] 0.0
[3.26000000e+02 2.06426252e-01] 0.0
[3.27000000e+02 1.37976861e-01] 0.0
[3.28000000e+02 4.59979911e-02] 0.0
[3.33000000e+02 1.39123388e-02] 0.0
[3.34000000e+02 7.37884441e-02] 0.0
[3.38000000e+02 5.35616489e-03] 0.0
[3.35000000e+02 3.95808606e-02] 0.0
[3.37000000e+02 4.49199132e-02] 0.0
[39.          0.04758944] 0.0
[3.53000000e+02 5.23980092e-02] 0.0
[3.57000000e+02 8.71703001e-02] 0.0
[3.31000000e+02 1.33647437e-02] 0.0
[3.37000000e+02 2.40650948e-01] 0.0
[245.           0.34546408] 0.0
[2.93000000e+02 4.49199132e-02] 0.0
[2.96000000e+02 1.20847401e-01] 0.0
[2.97000000e+02 4.49199132e-02] 0.0
[2.99000000e+02 1.79679653e-01] 0.0
[3.12000000e+02 6.52493825e-02] 0.0
[3.14000000e+02 1.91452948e-01] 0.0
[3.1600000e+02 1.4117687e-01] 0.0
[3.26000000e+02 1.86096783e-01] 0.0
[3.2600000e+02 1.1443027e-01] 0.0
[3.29000000e+02 1.68984435e-01] 0.0
[3.32000000e+02 7.49520837e-03] 0.0
[3.37000000e+02 1.61489227e-01] 0.0
[3.37000000e+02 2.13904349e-02] 0.0
[3.73000000e+02 4.81199222e-02] 0.0
[3.75000000e+02 3.95808606e-02] 0.0
[3.82000000e+02 4.06418262e-02] 0.0
[3.85000000e+02 4.38418353e-02] 0.0
[3.98000000e+02 7.47809602e-03] 0.0
[4.02000000e+02 1.06952174e-02] 0.0
[4.02000000e+02 6.41713046e-03] 0.0
[3.50000000e+01 8.55617394e-03] 0.0
[3.48000000e+02 4.27808697e-03] 0.0
[3.48000000e+02 1.06952174e-02] 0.0
[3.51000000e+02 1.22986444e-01] 0.0
[3.47000000e+02 1.81733134e-02] 0.0
[3.47000000e+02 2.42772879e-01] 0.0
[3.55000000e+02 5.23980092e-02] 0.0
[3.58000000e+02 1.31012135e-01] 0.0
[3.60000000e+02 4.91980002e-02] 0.0
[3.77000000e+02 2.54546175e-01] 0.0
[1.80000000e+02 9.73179224e-02] 0.0
[1.81000000e+02 1.09091218e-01] 0.0
[1.81000000e+02 1.10169296e-01] 0.0
[1.83000000e+02 1.79679653e-01] 0.0
[182.           0.19571392] 0.0
[1.87000000e+02 1.06952174e-01] 0.0
[189.           0.22459957] 0.0
[190.           0.19893104] 0.0
[3.91000000e+02 1.03221682e-01] 0.0
[3.93000000e+02 8.28922131e-02] 0.0
[3.93000000e+02 7.75360482e-02] 0.0
[3.93000000e+02 7.70055655e-02] 0.0
[3.9700000e+02 9.5726474e-02] 0.0
[3.98000000e+02 9.46483961e-02] 0.0
[4.00000000e+02 1.02143605e-01] 0.0
[33.          0.10267409] 0.0
[34.         0.0946484] 0.0
[49.          0.05722369] 0.0
[58.          0.11444738] 0.0
[1.04000000e+02 1.02674087e-01] 0.0
[1.23000000e+02 8.07531696e-02] 0.0
[1.29000000e+02 1.11230261e-01] 0.0
[1.32000000e+02 1.01613122e-01] 0.0
[1.38000000e+02 7.59445999e-02] 0.0
[1.50000000e+02 1.11230261e-01] 0.0
[1.58000000e+02 1.04813131e-01] 0.0
[1.58000000e+02 1.04813131e-01] 0.0
[161.           0.19145295] 0.0
[170.           0.20428721] 0.0
[1.73000000e+02 6.20322611e-02] 0.0
[3.84000000e+02 5.24151216e-02] 0.0
[3.8400000e+02 1.5240257e-01] 0.0
[3.85000000e+02 4.70589567e-02] 0.0
[3.88000000e+02 1.57741623e-01] 0.0
[3.89000000e+02 8.92922312e-02] 0.0
[5.40000000e+01 3.90332655e-02] 0.0
[5.70000000e+01 4.70589567e-02] 0.0
[62.          0.08234462] 0.0
[3.46000000e+02 1.55037872e-02] 0.0
[3.48000000e+02 2.52937614e-01] 0.0
[3.53000000e+02 5.13370436e-02] 0.0
[3.56000000e+02 1.93061509e-01] 0.0
[3.5700000e+02 2.2834717e-01] 0.0
[3.58000000e+02 1.89844387e-01] 0.0
[3.77000000e+02 2.47050966e-01] 0.0
[3.87000000e+02 2.24599566e-01] 0.0
[3.90000000e+02 1.64706348e-01] 0.0
[3.91000000e+02 1.24064522e-01] 0.0
[3.94000000e+02 8.44836615e-02] 0.0
[3.94000000e+02 8.87788608e-02] 0.0
[2.64000000e+02 1.76428307e-02] 0.0
[2.77000000e+02 7.16665129e-02] 0.0
[2.72000000e+02 2.50798571e-01] 0.0
[2.77000000e+02 6.57798653e-02] 0.0
[3.15000000e+02 9.61713951e-03] 0.0
[3.3900000e+02 2.3315574e-01] 0.0
[3.42000000e+02 2.03294693e-02] 0.0
[2.43000000e+02 1.65236831e-01] 0.0
