[2.4000000e+02 2.0930233e-01] 0.0 0.0
[3.81000000e+02 3.13953496e-01] 0.0 0.0
[4.10000000e+01 3.48837217e-02] 0.0 0.0
[2.86000000e+02 1.74418609e-02] 0.0 0.0
[148.           0.17441861] 0.0 0.0
[57.          0.20930233] 0.0 0.0
[2.43000000e+02 1.74418609e-02] 0.0 0.0
[3.58000000e+02 1.22093026e-01] 0.0 0.0
[113.           0.41860466] 1.0 1.0
[49.          0.15697675] 0.0 0.0
[1.86000000e+02 6.97674435e-02] 0.0 0.0
[1.77000000e+02 1.74418609e-02] 0.0 0.0
[2.51000000e+02 1.74418609e-02] 0.0 0.0
[1.02000000e+02 8.72093044e-02] 0.0 0.0
[3.88000000e+02 1.56976748e-01] 0.0 0.0
[2.02000000e+02 1.74418609e-02] 0.0 0.0
[3.95000000e+02 1.39534887e-01] 0.0 0.0
[83.         0.4011628] 1.0 1.0
[3.75000000e+02 3.31395357e-01] 0.0 0.0
[2.04000000e+02 1.74418609e-02] 0.0 0.0
[1.81000000e+02 1.74418609e-02] 0.0 0.0
[1.67000000e+02 1.22093026e-01] 0.0 0.0
[276.   0.] 0.0 0.0
[2.47000000e+02 8.72093044e-02] 0.0 0.0
[3.3800000e+02 2.0930233e-01] 0.0 0.0
[100.           0.33139536] 0.0 0.0
[2.6700000e+02 1.9186047e-01] 0.0 0.0
[3.91000000e+02 1.74418609e-02] 0.0 0.0
[1.64000000e+02 1.74418609e-02] 0.0 0.0
[3.25000000e+02 1.22093026e-01] 0.0 0.0
[2.92000000e+02 1.39534887e-01] 0.0 0.0
[3.29000000e+02 2.79069774e-01] 0.0 0.0
[139.          0.3139535] 0.0 0.0
[2.43000000e+02 1.74418609e-01] 0.0 0.0
[181.           0.19186047] 0.0 0.0
[3.39000000e+02 2.61627913e-01] 0.0 0.0
[3.23000000e+02 1.74418609e-01] 0.0 0.0
[8.20000000e+01 5.23255826e-02] 0.0 0.0
[2.55000000e+02 1.74418609e-01] 0.0 0.0
[346.   0.] 0.0 0.0
[186.           0.19186047] 0.0 0.0
[3.93000000e+02 1.74418609e-02] 0.0 0.0
[2.73000000e+02 1.22093026e-01] 0.0 0.0
[3.3600000e+02 2.0930233e-01] 0.0 0.0
[2.74000000e+02 1.39534887e-01] 0.0 0.0
[3.40000000e+02 1.74418609e-02] 0.0 0.0
[2.56000000e+02 1.56976748e-01] 0.0 0.0
[8.20000000e+01 1.74418609e-02] 0.0 0.0
[108.           0.19186047] 0.0 0.0
[111.           0.19186047] 0.0 0.0
[2.98000000e+02 1.56976748e-01] 0.0 0.0
[3.40000000e+01 1.74418609e-02] 0.0 0.0
[167.           0.19186047] 0.0 0.0
[5.30000000e+01 1.74418609e-02] 0.0 0.0
[7.90000000e+01 1.74418609e-02] 0.0 0.0
[94.         0.4011628] 1.0 1.0
[3.58000000e+02 1.56976748e-01] 0.0 0.0
[2.03000000e+02 1.74418609e-01] 0.0 0.0
[2.02000000e+02 1.74418609e-01] 0.0 0.0
[3.33000000e+02 1.74418609e-02] 0.0 0.0
[58.          0.10465117] 0.0 0.0
[2.85000000e+02 6.97674435e-02] 0.0 0.0
[1.98000000e+02 6.97674435e-02] 0.0 0.0
[2.68000000e+02 8.72093044e-02] 0.0 0.0
[165.           0.20930233] 0.0 0.0
[2.04000000e+02 1.56976748e-01] 0.0 0.0
[2.49000000e+02 6.97674435e-02] 0.0 0.0
[3.26000000e+02 6.97674435e-02] 0.0 0.0
[3.12000000e+02 1.74418609e-02] 0.0 0.0
[2.58000000e+02 1.74418609e-01] 0.0 0.0
[3.81000000e+02 1.39534887e-01] 0.0 0.0
[2.78000000e+02 3.48837217e-02] 0.0 0.0
[55.          0.17441861] 0.0 0.0
[1.93000000e+02 1.74418609e-01] 0.0 0.0
[3.30000000e+02 2.26744191e-01] 0.0 0.0
[1.96000000e+02 1.56976748e-01] 0.0 0.0
[5.80000000e+01 3.48837217e-02] 0.0 0.0
[2.56000000e+02 1.56976748e-01] 0.0 0.0
[2.91000000e+02 1.74418609e-01] 0.0 0.0
[4.01000000e+02 1.74418609e-02] 0.0 0.0
[65.          0.15697675] 0.0 0.0
[39.         0.4011628] 1.0 1.0
[3.60000000e+02 1.74418609e-02] 0.0 0.0
[3.40000000e+02 1.39534887e-01] 0.0 0.0
[3.16000000e+02 1.56976748e-01] 0.0 0.0
[3.39000000e+02 1.22093026e-01] 0.0 0.0
[5.70000000e+01 3.48837217e-02] 0.0 0.0
[3.81000000e+02 1.74418609e-02] 0.0 0.0
[48.          0.24418605] 0.0 0.0
[120.   0.] 0.0 0.0
[3.00000000e+02 1.22093026e-01] 0.0 0.0
[3.15000000e+02 1.04651165e-01] 0.0 0.0
[4.02000000e+02 1.74418609e-02] 0.0 0.0
[4.30000000e+01 1.74418609e-02] 0.0 0.0
[9.40000000e+01 6.97674435e-02] 0.0 0.0
[110.          0.4011628] 1.0 1.0
[124.           0.15697675] 0.0 0.0
[338.   0.] 0.0 0.0
[3.83000000e+02 3.48837217e-01] 0.0 0.0
[1.44000000e+02 1.74418609e-02] 0.0 0.0
[3.40000000e+02 2.44186052e-01] 0.0 0.0
[102.           0.27906977] 0.0 0.0
[239.          0.3139535] 0.0 0.0
[3.15000000e+02 1.74418609e-01] 0.0 0.0
[7.80000000e+01 3.48837217e-02] 0.0 0.0
[1.73000000e+02 1.56976748e-01] 0.0 0.0
[122.           0.22674419] 0.0 0.0
[3.14000000e+02 1.39534887e-01] 0.0 0.0
[208.           0.20930233] 0.0 0.0
[3.9600000e+02 2.0930233e-01] 0.0 0.0
[248.           0.47093024] 1.0 1.0
[2.44000000e+02 2.26744191e-01] 0.0 0.0
[119.           0.17441861] 0.0 0.0
[187.           0.19186047] 0.0 0.0
[3.3200000e+02 1.9186047e-01] 0.0 0.0
[3.46000000e+02 1.04651165e-01] 0.0 0.0
[139.           0.17441861] 0.0 0.0
[1.73000000e+02 1.56976748e-01] 0.0 0.0
[221.           0.27906977] 0.0 0.0
[3.42000000e+02 2.26744191e-01] 0.0 0.0
[1.24000000e+02 1.22093026e-01] 0.0 0.0
[231.           0.27906977] 0.0 0.0
[32.          0.15697675] 0.0 0.0
[251.   0.] 0.0 0.0
[230.           0.36627908] 0.0 0.0
[3.37000000e+02 1.22093026e-01] 0.0 0.0
[2.98000000e+02 1.22093026e-01] 0.0 0.0
[3.32000000e+02 6.97674435e-02] 0.0 0.0
[2.79000000e+02 1.56976748e-01] 0.0 0.0
[1.49000000e+02 1.39534887e-01] 0.0 0.0
[103.           0.27906977] 0.0 0.0
[5.10000000e+01 1.74418609e-02] 0.0 0.0
[4.03000000e+02 3.48837217e-02] 0.0 0.0
[114.           0.29651163] 0.0 0.0
[1.93000000e+02 3.48837217e-02] 0.0 0.0
[1.73000000e+02 1.74418609e-02] 0.0 0.0
[41.          0.29651163] 0.0 0.0
[2.76000000e+02 6.97674435e-02] 0.0 0.0
[1.73000000e+02 1.56976748e-01] 0.0 0.0
[1.23000000e+02 3.48837217e-02] 0.0 0.0
[81.  0.] 0.0 0.0
[2.20000000e+02 3.48837217e-02] 0.0 0.0
[136.           0.27906977] 0.0 0.0
[1.9800000e+02 1.9186047e-01] 0.0 0.0
[3.4100000e+02 2.0930233e-01] 0.0 0.0
[1.45000000e+02 3.48837217e-02] 0.0 0.0
[3.3900000e+02 2.0930233e-01] 0.0 0.0
[133.           0.13953489] 0.0 0.0
[2.08000000e+02 1.74418609e-02] 0.0 0.0
[3.90000000e+02 1.74418609e-02] 0.0 0.0
[8.20000000e+01 1.74418609e-02] 0.0 0.0
[71.          0.13953489] 0.0 0.0
[3.96000000e+02 5.23255826e-02] 0.0 0.0
[34.          0.22674419] 0.0 0.0
[3.44000000e+02 1.56976748e-01] 0.0 0.0
[1.97000000e+02 3.48837217e-02] 0.0 0.0
[118.           0.19186047] 0.0 0.0
[1.86000000e+02 5.23255826e-02] 0.0 0.0
[172.           0.27906977] 0.0 0.0
[206.           0.29651163] 0.0 0.0
[3.43000000e+02 1.56976748e-01] 0.0 0.0
[3.84000000e+02 5.23255826e-02] 0.0 0.0
[128.           0.29651163] 0.0 0.0
[3.37000000e+02 1.74418609e-02] 0.0 0.0
[3.53000000e+02 5.23255826e-02] 0.0 0.0
[68.          0.22674419] 0.0 0.0
[3.45000000e+02 5.23255826e-02] 0.0 0.0
[2.90000000e+02 1.74418609e-02] 0.0 0.0
[1.22000000e+02 1.74418609e-02] 0.0 0.0
[270.   0.] 0.0 0.0
[59.          0.33139536] 0.0 0.0
[51.         0.3139535] 0.0 0.0
[1.01000000e+02 3.48837217e-02] 0.0 0.0
[1.84000000e+02 3.48837217e-02] 0.0 0.0
[4.10000000e+01 1.74418609e-02] 0.0 0.0
[1.09000000e+02 3.48837217e-02] 0.0 0.0
[1.50000000e+02 1.39534887e-01] 0.0 0.0
[76.  0.] 0.0 0.0
[7.60000000e+01 1.74418609e-02] 0.0 0.0
[59.         0.3139535] 0.0 0.0
[1.91000000e+02 3.48837217e-02] 0.0 0.0
[55.         0.3139535] 0.0 0.0
[58.          0.38372094] 1.0 1.0
[96.          0.27906977] 0.0 0.0
[1.77000000e+02 8.72093044e-02] 0.0 0.0
[2.71000000e+02 1.74418609e-02] 0.0 0.0
[3.3800000e+02 2.0930233e-01] 0.0 0.0
[2.76000000e+02 1.39534887e-01] 0.0 0.0
[2.55000000e+02 1.74418609e-01] 0.0 0.0
[62.          0.29651163] 0.0 0.0
[3.43000000e+02 1.74418609e-01] 0.0 0.0
[185.           0.27906977] 0.0 0.0
[190.           0.20930233] 0.0 0.0
[4.70000000e+01 1.74418609e-02] 0.0 0.0
[2.6200000e+02 1.9186047e-01] 0.0 0.0
[116.           0.13953489] 0.0 0.0
[312.   0.] 0.0 0.0
[125.           0.15697675] 0.0 0.0
[182.           0.22674419] 0.0 0.0
[2.0000000e+02 1.9186047e-01] 0.0 0.0
[2.4500000e+02 2.0930233e-01] 0.0 0.0
[34.          0.19186047] 0.0 0.0
[162.          0.3139535] 0.0 0.0
[2.78000000e+02 1.74418609e-01] 0.0 0.0
[3.81000000e+02 1.74418609e-01] 0.0 0.0
[160.           0.17441861] 0.0 0.0
[1.82000000e+02 1.39534887e-01] 0.0 0.0
[120.           0.38372094] 1.0 1.0
[1.13000000e+02 5.23255826e-02] 0.0 0.0
[1.22000000e+02 1.74418609e-02] 0.0 0.0
[57.          0.20930233] 0.0 0.0
[2.41000000e+02 1.74418609e-01] 0.0 0.0
[7.00000000e+01 3.48837217e-02] 0.0 0.0
[1.59000000e+02 3.48837217e-02] 0.0 0.0
[1.05000000e+02 3.48837217e-02] 0.0 0.0
[128.           0.38372094] 1.0 1.0
[3.84000000e+02 2.44186052e-01] 0.0 0.0
[3.21000000e+02 5.23255826e-02] 0.0 0.0
[3.73000000e+02 1.74418609e-02] 0.0 0.0
[68.  0.] 0.0 0.0
[260.   0.] 0.0 0.0
[3.95000000e+02 1.22093026e-01] 0.0 0.0
[2.42000000e+02 1.74418609e-01] 0.0 0.0
[226.           0.22674419] 0.0 0.0
[1.72000000e+02 3.48837217e-02] 0.0 0.0
[277.           0.34883722] 0.0 0.0
[124.           0.24418605] 0.0 0.0
[81.         0.0872093] 0.0 0.0
[3.36000000e+02 1.04651165e-01] 0.0 0.0
[2.02000000e+02 6.97674435e-02] 0.0 0.0
[1.36000000e+02 3.48837217e-02] 0.0 0.0
[2.98000000e+02 1.74418609e-02] 0.0 0.0
[62.          0.20930233] 0.0 0.0
[3.32000000e+02 1.74418609e-02] 0.0 0.0
[2.2300000e+02 2.0930233e-01] 0.0 0.0
[3.84000000e+02 1.74418609e-02] 0.0 0.0
[3.18000000e+02 1.74418609e-02] 0.0 0.0
[2.2300000e+02 2.0930233e-01] 0.0 0.0
[115.           0.17441861] 0.0 0.0
[1.64000000e+02 1.39534887e-01] 0.0 0.0
[191.           0.22674419] 0.0 0.0
[2.78000000e+02 1.74418609e-02] 0.0 0.0
[2.71000000e+02 2.26744191e-01] 0.0 0.0
[3.32000000e+02 1.39534887e-01] 0.0 0.0
[1.36000000e+02 3.48837217e-02] 0.0 0.0
[3.60000000e+02 3.48837217e-02] 0.0 0.0
[1.93000000e+02 1.74418609e-02] 0.0 0.0
[9.90000000e+01 3.48837217e-02] 0.0 0.0
[36.          0.13953489] 0.0 0.0
[2.90000000e+02 5.23255826e-02] 0.0 0.0
[3.91000000e+02 2.26744191e-01] 0.0 0.0
[82.          0.24418605] 0.0 0.0
[2.79000000e+02 1.56976748e-01] 0.0 0.0
[3.39000000e+02 2.79069774e-01] 0.0 0.0
[137.           0.20930233] 0.0 0.0
[268.           0.27906977] 0.0 0.0
[2.39000000e+02 1.56976748e-01] 0.0 0.0
[3.41000000e+02 1.22093026e-01] 0.0 0.0
[378.           0.38372094] 1.0 1.0
[2.94000000e+02 1.74418609e-01] 0.0 0.0
[5.70000000e+01 1.74418609e-02] 0.0 0.0
[2.57000000e+02 1.04651165e-01] 0.0 0.0
[1.36000000e+02 1.74418609e-02] 0.0 0.0
[3.20000000e+02 1.74418609e-02] 0.0 0.0
[2.98000000e+02 1.39534887e-01] 0.0 0.0
[2.37000000e+02 1.74418609e-01] 0.0 0.0
[3.87000000e+02 1.74418609e-02] 0.0 0.0
[2.56000000e+02 1.39534887e-01] 0.0 0.0
[3.90000000e+02 1.74418609e-02] 0.0 0.0
[3.84000000e+02 5.23255826e-02] 0.0 0.0
[3.21000000e+02 5.23255826e-02] 0.0 0.0
[261.           0.47093024] 1.0 1.0
[2.59000000e+02 2.26744191e-01] 0.0 0.0
[3.13000000e+02 1.39534887e-01] 0.0 0.0
[3.37000000e+02 1.74418609e-01] 0.0 0.0
[2.7100000e+02 1.9186047e-01] 0.0 0.0
[2.57000000e+02 5.23255826e-02] 0.0 0.0
[41.          0.13953489] 0.0 0.0
[2.72000000e+02 1.74418609e-02] 0.0 0.0
[43.          0.24418605] 0.0 0.0
[82.          0.17441861] 0.0 0.0
[3.82000000e+02 1.74418609e-02] 0.0 0.0
[3.41000000e+02 1.74418609e-01] 0.0 0.0
[9.70000000e+01 1.74418609e-02] 0.0 0.0
[170.           0.17441861] 0.0 0.0
[136.   0.] 0.0 0.0
[3.35000000e+02 1.74418609e-02] 0.0 0.0
[3.24000000e+02 1.56976748e-01] 0.0 0.0
[7.00000000e+01 6.97674435e-02] 0.0 0.0
[2.02000000e+02 1.56976748e-01] 0.0 0.0
[50.  0.] 0.0 0.0
[130.           0.13953489] 0.0 0.0
[374.   0.] 0.0 0.0
[3.39000000e+02 5.23255826e-02] 0.0 0.0
[1.47000000e+02 1.74418609e-02] 0.0 0.0
[3.28000000e+02 1.74418609e-02] 0.0 0.0
[3.25000000e+02 6.97674435e-02] 0.0 0.0
[277.           0.27906977] 0.0 0.0
[381.           0.38372094] 1.0 1.0
[1.94000000e+02 1.74418609e-01] 0.0 0.0
[3.48000000e+02 2.79069774e-01] 0.0 0.0
[2.79000000e+02 1.74418609e-01] 0.0 0.0
[2.02000000e+02 1.74418609e-01] 0.0 0.0
[165.           0.34883722] 0.0 0.0
[1.34000000e+02 1.74418609e-02] 0.0 0.0
[80.          0.22674419] 0.0 0.0
[3.55000000e+02 6.97674435e-02] 0.0 0.0
[108.           0.15697675] 0.0 0.0
[1.96000000e+02 6.97674435e-02] 0.0 0.0
[36.  0.] 0.0 0.0
[3.39000000e+02 5.23255826e-02] 0.0 0.0
[3.22000000e+02 3.48837217e-02] 0.0 0.0
[101.           0.15697675] 0.0 0.0
[121.           0.26162791] 0.0 0.0
[5.80000000e+01 1.74418609e-02] 0.0 0.0
[3.50000000e+02 2.26744191e-01] 0.0 0.0
[2.36000000e+02 1.56976748e-01] 0.0 0.0
[3.43000000e+02 5.23255826e-02] 0.0 0.0
[60.         0.3139535] 0.0 0.0
[3.97000000e+02 1.74418609e-02] 0.0 0.0
[2.62000000e+02 1.04651165e-01] 0.0 0.0
[102.           0.20930233] 0.0 0.0
[1.22000000e+02 1.74418609e-02] 0.0 0.0
[1.29000000e+02 3.48837217e-02] 0.0 0.0
[3.55000000e+02 1.74418609e-02] 0.0 0.0
[1.97000000e+02 8.72093044e-02] 0.0 0.0
[352.   0.] 0.0 0.0
[131.           0.29651163] 0.0 0.0
[2.7500000e+02 2.0930233e-01] 0.0 0.0
[3.75000000e+02 3.31395357e-01] 0.0 0.0
[3.31000000e+02 6.97674435e-02] 0.0 0.0
[1.84000000e+02 3.48837217e-02] 0.0 0.0
[1.06000000e+02 1.74418609e-02] 0.0 0.0
[121.           0.12209303] 0.0 0.0
[2.4400000e+02 1.9186047e-01] 0.0 0.0
[2.19000000e+02 6.97674435e-02] 0.0 0.0
[2.31000000e+02 1.56976748e-01] 0.0 0.0
[271.          0.3139535] 0.0 0.0
[3.87000000e+02 1.56976748e-01] 0.0 0.0
[2.50000000e+02 1.74418609e-02] 0.0 0.0
[3.41000000e+02 1.74418609e-02] 0.0 0.0
[137.           0.13953489] 0.0 0.0
[138.           0.24418605] 0.0 0.0
[3.25000000e+02 1.56976748e-01] 0.0 0.0
[1.57000000e+02 6.97674435e-02] 0.0 0.0
[3.33000000e+02 2.44186052e-01] 0.0 0.0
[3.78000000e+02 3.48837217e-02] 0.0 0.0
[1.37000000e+02 1.74418609e-02] 0.0 0.0
[94.          0.13953489] 0.0 0.0
[3.44000000e+02 1.74418609e-01] 0.0 0.0
[2.6600000e+02 2.0930233e-01] 0.0 0.0
[162.           0.22674419] 0.0 0.0
[3.88000000e+02 1.56976748e-01] 0.0 0.0
[3.15000000e+02 1.74418609e-01] 0.0 0.0
[1.05000000e+02 1.74418609e-02] 0.0 0.0
[1.69000000e+02 1.56976748e-01] 0.0 0.0
[3.2900000e+02 2.0930233e-01] 0.0 0.0
[1.60000000e+02 3.48837217e-02] 0.0 0.0
[3.79000000e+02 1.56976748e-01] 0.0 0.0
[4.01000000e+02 3.31395357e-01] 0.0 0.0
[4.03000000e+02 1.74418609e-02] 0.0 0.0
[62.  0.] 0.0 0.0
[136.           0.29651163] 0.0 0.0
[3.9700000e+02 2.0930233e-01] 0.0 0.0
[2.2400000e+02 1.9186047e-01] 0.0 0.0
[2.92000000e+02 1.56976748e-01] 0.0 0.0
[123.           0.34883722] 0.0 0.0
[3.39000000e+02 1.74418609e-02] 0.0 0.0
[2.61000000e+02 3.48837217e-02] 0.0 0.0
[1.37000000e+02 5.23255826e-02] 0.0 0.0
[2.4800000e+02 2.0930233e-01] 0.0 0.0
[1.41000000e+02 1.74418609e-02] 0.0 0.0
[1.84000000e+02 1.74418609e-01] 0.0 0.0
